number,timestamp,value
1106,1614187856,164368
1107,1614189338,165216
1108,1614189611,166076
1109,1614189978,165209
1110,1614190270,164345
1111,1614191557,165321
1112,1614192373,164475
1113,1614192985,163551
1114,1614193801,162680
1115,1614195044,161836
1116,1614195360,160931
1117,1614195533,160076
1118,1614195747,160954
1119,1614195865,160071
1120,1614195968,161133
1121,1614196160,160276
1122,1614196815,159446
1123,1614196904,160500
1124,1614197045,161561
1125,1614197186,160733
1126,1614197998,159724
1127,1614198477,158773
1128,1614198578,159653
1129,1614198675,158842
1130,1614198816,157999
1131,1614198960,159041
1132,1614198997,158164
1133,1614199135,158977
1134,1614199278,159819
1135,1614199413,158800
1136,1614199856,159654
1137,1614200262,160676
1138,1614200625,159863
1139,1614200764,158917
1140,1614201284,158056
1141,1614201474,157131
1142,1614201865,157933
1143,1614201945,157140
1144,1614202030,156331
1145,1614202515,157255
1146,1614203326,156451
1147,1614203730,157262
1148,1614203781,158426
1149,1614203898,159226
1150,1614204076,158391
1151,1614204232,157550
1152,1614204403,156691
1153,1614204579,155885
1154,1614205025,156800
1155,1614205669,157660
1156,1614205907,158540
1157,1614206110,159409
1158,1614206182,158563
1159,1614207759,159492
1160,1614207832,160410
1161,1614207972,161231
1162,1614208413,160350
1163,1614209431,161195
1164,1614210382,162199
1165,1614211346,163112
1166,1614211687,162240
1167,1614212257,163055
1168,1614212447,163942
1169,1614213829,164996
1170,1614217756,164067
1171,1614217961,163034
1172,1614218601,163920
1173,1614219947,163064
1174,1614222228,162196
1175,1614223029,161149
1176,1614225628,160198
1177,1614225911,159355
1178,1614226588,160167
1179,1614227158,161060
1180,1614227785,160238
1181,1614228003,159412
1182,1614228456,160270
1183,1614228732,159419
1184,1614229487,160303
1185,1614231320,161402
1186,1614232604,162222
1187,1614233219,161331
1188,1614233914,162142
1189,1614234369,161179
1190,1614235825,162110
1191,1614236700,161197
1192,1614237321,162095
1193,1614237446,162924
1194,1614237546,163806
1195,1614240260,162898
1196,1614241025,161913
1197,1614241473,160930
1198,1614243344,159887
1199,1614244110,159047
1200,1614244219,158082
1201,1614244262,158921
1202,1614245133,158057
1203,1614245241,158927
1204,1614246391,159754
1205,1614247863,160557
1206,1614248304,159754
1207,1614250019,160603
1208,1614250345,161446
1209,1614253971,162345
1210,1614254538,163249
1211,1614255177,162310
1212,1614255444,161280
1213,1614255767,162157
1214,1614257660,163299
1215,1614257782,164242
1216,1614258072,165274
1217,1614258267,166275
1218,1614258287,165328
1219,1614258444,166499
1220,1614258993,165446
1221,1614259604,164552
1222,1614260000,163646
1223,1614260495,164534
1224,1614263089,163685
1225,1614263365,162709
1226,1614263492,163632
1227,1614264303,162745
1228,1614264417,163636
1229,1614267048,162645
1230,1614267782,163473
1231,1614268131,162628
1232,1614268250,161753
1233,1614268658,162564
1234,1614269272,161704
1235,1614269504,162608
1236,1614269979,163597
1237,1614271246,162709
1238,1614271943,161800
1239,1614272633,160911
1240,1614273257,160000
1241,1614273518,160909
1242,1614273999,160000
1243,1614274302,159157
1244,1614274391,160077
1245,1614274444,159263
1246,1614274642,160191
1247,1614274951,159288
1248,1614276407,160142
1249,1614277692,159288
1250,1614278058,158458
1251,1614278544,159270
1252,1614278630,158416
1253,1614279247,157456
1254,1614279914,158341
1255,1614279997,159201
1256,1614280379,158051
1257,1614280694,157160
1258,1614280755,158030
1259,1614280874,159015
1260,1614281124,157990
1261,1614281294,158827
1262,1614283445,158000
1263,1614283729,157174
1264,1614283907,156328
1265,1614284538,157160
1266,1614284630,158117
1267,1614284992,157242
1268,1614285248,156339
1269,1614286387,157188
1270,1614287972,156244
1271,1614288104,157183
1272,1614288272,158276
1273,1614288418,157446
1274,1614288610,156656
1275,1614288914,155846
1276,1614289274,154602
1277,1614289621,153601
1278,1614289908,152775
1279,1614289964,153791
1280,1614290241,152909
1281,1614290464,152069
1282,1614290478,153162
1283,1614290662,152360
1284,1614290880,151517
1285,1614290882,150663
1286,1614291144,151439
1287,1614291243,152243
1288,1614291432,150993
1289,1614291491,152782
1290,1614291491,151870
1291,1614291519,152633
1292,1614292078,153541
1293,1614292400,154335
1294,1614292535,153425
1295,1614292958,152568
1296,1614293141,151500
1297,1614293304,150678
1298,1614293423,151567
1299,1614293561,152554
1300,1614293953,151600
1301,1614294043,150817
1302,1614294514,149896
1303,1614294580,150785
1304,1614294974,151743
1305,1614295359,152854
1306,1614295664,151983
1307,1614296035,151129
1308,1614296171,150317
1309,1614296432,149380
1310,1614296476,148546
1311,1614296723,147786
1312,1614296858,146874
1313,1614297076,146076
1314,1614297145,147084
1315,1614297154,148059
1316,1614297478,147231
1317,1614297671,147974
1318,1614297956,147227
1319,1614297978,148859
1320,1614298061,147818
1321,1614298115,149142
1322,1614298251,150057
1323,1614298397,150891
1324,1614298625,150059
1325,1614298667,149162
1326,1614298825,148054
1327,1614298974,148888
1328,1614299059,147930
1329,1614299315,147104
1330,1614299426,146178
1331,1614299518,145434
1332,1614299552,146280
1333,1614299613,145442
1334,1614300043,146227
1335,1614300177,145219
1336,1614300312,146347
1337,1614300330,147122
1338,1614300412,146377
1339,1614300412,145501
1340,1614300507,146587
1341,1614300631,147525
1342,1614300817,146580
1343,1614300869,147465
1344,1614300948,146663
1345,1614301163,147648
1346,1614301369,148541
1347,1614301733,147670
1348,1614301895,148574
1349,1614301990,147800
1350,1614302075,148627
1351,1614302552,149673
1352,1614303286,148715
1353,1614303387,147878
1354,1614303749,148636
1355,1614303913,147678
1356,1614304217,146738
1357,1614305140,147621
1358,1614305259,148464
